Exhibit Category	Exhibit Subcategory (if applicable)	Image Filename	XML Filename	Artist Name	Active Dates	Publication Date	Creation Date	Format	Donor	Location	Rights	Description
Visualizing-Data	Astronomy	MS0031-Barnard_Einstein-B43-F09-AB.jpg	MS0031-Barnard_Einstein-B43-F09-AB.xml	[Albert Einstein with the Staff of Yerkes Observatory]		-	1921-05-06	Black-and-white photographs	MSS0031, Edward Emerson Barnard Papers, Box 43, Folder 09	Vanderbilt University Special Collections	Public Domain	After Albert Einstein (1879-1955) published his theory of relativity, a number of observatories attempted to prove the theory based on Einstein’s calculations which predicted the gravitational bending of light passing a large body such as the Sun. Einstein visited a number of observatories which attempted to prove the theory. This photograph with the staff of the Yerkes Observatory was taken in 1921, the same year he won the Nobel Prize in Physics.
Visualizing-Data	Astronomy	MS0031-Comet-photo-1908-B43-F02-AB.jpg	MS0031-Comet-photo-1908-B43-F02-AB.xml	Comet 1908c (Morehouse)		-	1908-11-16	Black-and-white photographs	MSS0031, Edward Emerson Barnard Papers, Box 43, Folder 2	Vanderbilt University Special Collections	Public Domain	On September 2, 1908, astronomer Daniel Morehouse - studying and photographing comets with Edward Emerson Barnard at Yerkes Observatory - discovered a comet near Cassiopeia. Close observation of the comet by Barnard led to speculation that the tails of comets could be affected by solar weather. This image of Comet Morehouse was taken with the Bruce 10-inch telescope at Yerkes Observatory on November 16, 1908.
Visualizing-Data	Astronomy	MS0031-McConnell-letter-B22-Nov-23-1892.jpg	MS0031-McConnell-letter-B22-Nov-23-1892.xml	[Letter Presenting Watch to Edward Emerson Barnard]	McConnell, Frank H.	-	1893-11-23	Letters (correspondence)	MSS0031, Edward Emerson Barnard Papers, Box 22	Vanderbilt University Special Collections	Public Domain	Frank McConnell and Edward Emerson Barnard were both founding members of the Astronomical Society of the Pacific, founded in San Francisco in 1889 while Barnard was affiliated with the Lick Observatory. Barnard’s discovery of another moon of Jupiter, later designated Amalthea, brought him many accolades from the astronomical community. McConnell, a close friend of Barnard and a watchmaker by trade, presented Barnard with a handsome watch to commemorate his friend’s accomplishment.
Visualizing-Data	Astronomy	MS0031-McConnell-letter-B22-Sept-13-1892.jpg	MS0031-McConnell-letter-B22-Sept-13-1892.xml	[Letter to Edward Emerson Barnard about the Discovery of Amalthea]	McConnell, Frank H.	-	1892-09-13	Letters (correspondence)	MSS0031, Edward Emerson Barnard Papers, Box 22	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Frank McConnell and Edward Emerson Barnard were both founding members of the Astronomical Society of the Pacific, founded in San Francisco in 1889 while Barnard was affiliated with the Lick Observatory. Barnard’s discovery of another moon of Jupiter, later designated Amalthea, brought him many accolades from the astronomical community.
Visualizing-Data	Astronomy	MS0031-PhotoNGC3596-B18-F-Hubble1920.jpg	MS0031-PhotoNGC3596-B18-F-Hubble1920.xml	Spiral Galaxy NGC 3596	Hubble, Edwin, 1889-1953	-	1920-02-16	Black-and-white photographs	MSS0031, Edward Emerson Barnard Papers, Box 18, Hubble	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	In the 1920s, astronomer Edwin Hubble corresponded with astronomer Edwin Emerson Barnard to seek his expert advice on stellar photography. This photograph of the spiral galaxy NGC 3596 in the constellation Leo was taken by Hubble on February 16, 1920, using the 60” refractor telescope at the Mount Wilson Observatory in California. He sent it in a letter to Barnard in June 1920 to illustrate his contention that nebulae were in fact galaxies, rather than clouds of dust and gas.
Visualizing-Data	Astronomy	MS0031-Telescope-B43-Barnard.jpg	MS0031-Telescope-B43-Barnard.xml	[36-inch Refractor Telescope]		-	1880-1892?	Black-and-white photographs	MSS0031, Edward Emerson Barnard Papers, Box 22	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	The first four satellites of Jupiter were discovered by Galileo in 1610. Edward Emerson Barnard discovered the fifth shortly after midnight on September 9, 1892. Fifth in order of discovery and third in distance from the planet, Amalthea was the last satellite to be discovered by direct observation through a telescope. After 1892, astronomers relied on photography to identify new satellites. Pictured here is the Lick Observatory's 36-inch refractor telescope used by Barnard to detect Amalthea.
Visualizing-Data	Astronomy	MS0031-To_Barnard-B18-F-Hubble1920.jpg	MS0031-To_Barnard-B18-F-Hubble1920.xml	[Letter from Edwin Hubble to Edward Emerson Barnard]	Hubble, Edwin, 1889-1953	-	1920	Letters (correspondence)	MSS0031, Edward Emerson Barnard Papers, Box 18, 1892	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Following military service in World War I, Edwin Hubble accepted a position at Mount Wilson Observatory. His discoveries there included proving that nebulae were galaxies rather than simple clouds of gas and dust. His greatest discovery was that all galaxies appeared to be receding from us, therefore the universe was expanding. This 1920 letter from Hubble to astronomer Edward Emerson Barnard states that his own work is based on Barnard’s.
Visualizing-Data	Astronomy	MS0031-To_Barnard-B20-F-Kirkwood-Dec1892.jpg	MS0031-To_Barnard-B20-F-Kirkwood-Dec1892.xml	[Daniel Kirkwood to Barnard]	Kirkwood, Daniel, 1814-1895	-	1892-12-08	Letters (correspondence)	MSS0031, Edward Emerson Barnard Papers, Box 20	Vanderbilt University Special Collections	Public Domain	Daniel Kirkwood was an American mathematician who used mathematics to derive theories based on the work of astronomers. He was the first to suggest that meteor showers were composed of debris from comets. He also developed a theory known as Kirkwood’s Gap. This theory asserts that the gaps in the main asteroid belt between Jupiter and Mars were caused by the heavier gravitational pull of Jupiter. He alludes to the theory in this letter, stating there are additional Jovian satellites yet to be discovered.
Visualizing-Data	Astronomy	MS0701-DV-MSFC_Space_Science_Heritage.jpg	MS0701-DV-MSFC_Space_Science_Heritage.xml	MSFC Space Science Heritage	George C. Marshall Space Flight Center	-	1993-10-21	Composite photographs	MSS0701, C. Rick Chappell Papers, Box 1, Folder 19	Vanderbilt University Special Collections	Public Domain	From the moon landing to the International Space Station, scientists at the Marshall Space Flight Center have been at the forefront of research and development of space transport systems and related technologies.  Their Saturn rockets were crucial to the 1969 moon landing.  They helped develop the space shuttle transport system and built the Hubble Space Telescope.  This illustration depicts a few of their accomplishments in space exploration.
Visualizing-Data	Astronomy	MS0701-DV-Skylab_3-Wang.jpg	MS0701-DV-Skylab_3-Wang.xml	Spacelab 3	George C. Marshall Space Flight Center	1985	-	Brochures	MSS0701, C. Rick Chappell Papers, Box 1, Folder 05	Vanderbilt University Special Collections	Public Domain	Spacelab was a reusable science laboratory which flew on space shuttle missions between November 1983 and April 1998. Spacelab 3 launched aboard the Challenger on April 29, 1985, and included five specialists who spent a week conducting experiments in materials sciences, life sciences, fluid mechanics, atmospheric science, and astronomy. Pictured is the Drop Dynamics Module designed and developed by (left to right) Dr. Eugene Trinh and Dr. Taylor Wang.
Visualizing-Data	Astronomy		MS0732-Hubble-Data_Flow-B02-F11-p20.xml	Hubble Space Telescope Data Flow, from within ''Designing an Observatory for Maintenance in Orbit The Hubble Space Telescope Experience'	George C. Marshall Space Flight Center	1986	-	Brochures	MSS0732, Robert O'Dell Papers, Box 2, Folder 11	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	In addition to transmitting images down to Earth, Hubble also transmits system reports which enable engineers to identify faults which can be corrected with orbital servicing missions.  Multiple satellites are needed to bounce Hubble’s transmissions back to NASA.
Visualizing-Data	Astronomy	MS0732-Hubble-resolution-B02-F11-p05.jpg	MS0732-Hubble-resolution-B02-F11-p05.xml	Hubble Space Telescope Image of Jupiter, from within 'Designing an Observatory for Maintenance in Orbit The Hubble Space Telescope Experience'	George C. Marshall Space Flight Center	1986	-	Brochures	MSS0732, Robert O'Dell Papers, Box 2, Folder 11	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Space based telescopes revolutionized the study of astronomy. The first such telescope, the Hubble Space Telescope, dramatically improved the image resolution of land based telescopes. This image shows a land based telescope photo of Jupiter (black and white inset image) and the same image produced by Hubble.
Visualizing-Data	Astronomy	MS0732-Segmented_Active_Mirror.jpg	MS0732-Segmented_Active_Mirror.xml	Briefing: Active Primary Mirror System for Spaceborne Telescope	Perkin-Elmer Corporation. Optical Group	1972-03-30	-	Administrative reports	MSS0732, Robert O'Dell Papers, Box 6	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Segmented mirrors, used in an array configuration, are used in large telescopes in place of a single curved mirror. The smaller sizes of these mirrors make them easier to transport, install and maintain than traditional single-mirror telescopes.
Visualizing-Data	Astronomy	Opera_Omnia-vol-1-Kepleri-1858.jpg	Opera_Omnia-vol-1-Kepleri-1858.xml	Joannis Kepleri Astronomi Opera Omnia, Opera Omnia	Kepler, Johannes, 1571-1630, Frisch, Christian, 1807-1881, Heyder & Zimmer	1858	-	Books	Annex, 520.8 K38	Sarah Shannon Stevenson Science & Engineering Library	Public Domain	Johannes Kepler (1571-1630) was a German mathematician and astronomer. A key figure in the 17th century scientific revolution, he is best known for his laws of planetary motion. This is a collection of his writings.
Visualizing-Data	Astronomy	Opere_di_Giordano_Bruno_Nolano-1548-1600-p182.jpg	Opere_di_Giordano_Bruno_Nolano-1548-1600.xml	Opere di Giordano Bruno Nolano	Bruno, Giordano, 1548-1600, Weidmannsche Verlagsbuchhandlung	1830	-	Books	Central Library Annex, 195 B898 v.1-2	Vanderbilt University Library	Public Domain	Giordano Bruno was born in 1548 in Italy. He was a Dominican friar, a philosopher, astronomer and mathematician. The most notable of his theories were those of an infinite universe and a multiplicity of worlds, in which he rejected the traditional geocentric model and even went beyond the Copernican heliocentric theory. Bruno was burned at the stake in February 1600 for his unorthodox ideas and refusal to renounce them. This book is a collection of his writings.
Visualizing-Data	Astronomy	opo0613c.jpg	opo0613c.xml	[Image of Cassiopeia]	Fujii, Akira, 1941-, Hubble Space Telescope, European Space Agency	-	2006-04-04	Digital images, Space photographs			Copyright; licensed to Vanderbilt University	This is a photo of the constellation Cassiopeia. One can see the center bar of the Milky Way Galaxy running through the middle of the image.
Visualizing-Data	Astronomy	Q9_16ptRMS_vs_Range_vs_Teff_fin.jpg	Q9_16ptRMS_vs_Range_vs_Teff_fin.xml	An Observational Correlation between Stellar Brightness Variations and Surface Gravity	Bastien, Fabienne Anne, Stassun, Keivan G., Basri, Gibor, Pepper, Joshua, Kepler Input Catalog, Macmillan Publishers, United States. National Aeronautics and Space Administration, European Space Agency	-	2013-08-22	Articles			Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	This image is an example visualization from Vanderbilt's Filtergraph tool applied to NASA Kepler mission data. Each point represents a star in thedataset. The horizontal axis represents the amplitude of starlight "flicker" (or "hiss"), the vertical axis represents the overall amount of stellar light variation (or "loudness"), and the symbol size encodes the complexity of the stellar light signal (or "crackle"). Color encodes the stellar temperatures. Arrows are added annotations to guide the eye as to the temporal evolution of stars.
Visualizing-Data	Enrico Caruso	OPERA-Caruso-FR-B199-003.jpg	OPERA-Caruso-FR-B199-003.xml	Caricatures by Caruso	Caruso, Enrico, 1873-1921	1951	-	Books	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Box 199, Folder 03	Vanderbilt University Special Collections	Public Domain	Caruso loved to draw for his own pleasure. His caricatures of friends and other singers were first published in 1906, though this later collection dates to 1951. He was said to “throw off [the sketches] as easily as his mellifluous notes.” He often drew during interviews, as his son recalled.
Visualizing-Data	Enrico Caruso	OPERA-Caruso-framed_print-FR-MISC.jpg	OPERA-Caruso-framed_print-FR-MISC.xml	[Enrico Caruso in Costume]	Caruso, Enrico, 1873-1921	-	1910-1910?	Picture postcards, Black-and-white-photographs, Programs (document)	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Box 200	Vanderbilt University Special Collections	Public Domain	Enrico Caruso performed as Canio in Il Pagliacci the night this picture was made. As Canio, he played his signature role, a man betrayed by his beloved wife who must perform despite his pain. His ability to be both the entertainer and the tragedian defined his incomparable interpretation of Canio. He typically performed in tandem with Cavalleria Rusticana by Pietro Mascagni, in which he played the role of Turiddu. This postcard back lists the address of Via Velasca, the location of Caruso’s Milan estate.
Visualizing-Data	Enrico Caruso	OPERA-Caruso_Hampton-FR-B200.jpg	OPERA-Caruso_Hampton-FR-B200.xml	[Caruso Playing in the Hamptons]		-	1910-1921	Black-and-white photographs	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Box 200	Vanderbilt University Special Collections	Public Domain	Enrico Caruso joked around during a family vacation in the Hamptons shortly before his death in 1921. The humor evident in Caruso’s anecdotes matches the humor often demonstrated in the cards.
Visualizing-Data	Enrico Caruso	OPERA-Caruso_Victor_booklet-FR-TAN-001.jpg	OPERA-Caruso_Victor_booklet-FR-TAN-001.xml	The Voice of the Victor, Tomo IX, No. 1	Caruso, Enrico, 1873-1921, Victor Talking Machine Company	1920-03	1904-1920?	Chromolithographs, Sheet music	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Box 200	Vanderbilt University Special Collections	Public Domain	Enrico Caruso's image was used on his Victor record albums. Caruso’s huge popularity in the U.S. and Europe came in part from these recordings, beginning in 1904. Caruso's work with Victor showed surprising business acumen given his lack of formal education. The royalties from his records would bring in more income than his salary from the Met.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0033a-vis.jpg	sc.mss.0647.p0033a-vis.xml	[Woman in Ruffled Pink]	Balducci, Ada	-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0033	Vanderbilt University Special Collections	Public Domain	In 1901, Caruso’s lover Ada Balducci used this postcard as a quick, easy way to send a message and update, as we use text messages, Snapchat, and Twitter today. The "women and fashion" section of the collection speaks to images of women in popular culture. Women rode bicycles, played sports and lived active lives—all portrayed in this collection. Most postcards circulating in the U.S. were designed and printed abroad; it’s interesting to think about how fashions in Europe influenced American women.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0042a-vis.jpg	sc.mss.0647.p0042a-vis.xml	[Woman in Green Hat]	Barioletti	-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0042	Vanderbilt University Special Collections	Public Domain	When Barioletti drew a couple on the front of this postcard in 1905, he was using the only space available on which to write a message. Before 1907, messages were not allowed by law on the address side of postcards. The word postcard comes from U.S. Post Office Order No. 1447, which replaced the longer “Private Mailing Card” required on the back of postcards. The Universal Postal Union, established in 1875 by 21 nations, regulates international postal policy like equal treatment of foreign and domestic mail.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0068a-vis.jpg	sc.mss.0647.p0068a-vis.xml	[Signor Caruso as Sketched by Himself]	Caruso, Enrico, 1873-1921, Rose Company	-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0068	Vanderbilt University Special Collections	Public Domain	This card was sent from Enrico Caruso to Miss Izora O. Hunter. The card shows a self-caricature of Caruso, who was well known for his talent as a caricaturist. He published weekly illustrations in an Italian language newspaper for many years while he lived in New York. This card is one of the few in the collection sent by Enrico Caruso, as opposed to those sent to him.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0145a-vis.jpg	sc.mss.0647.p0145a-vis.xml	[Chicken Chariot]	Galante, Felipe, 1872-1953	-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0145	Vanderbilt University Special Collections	Public Domain	This card was sent from Filippo Galante to Enrico Caruso in 1903. The miscellaneous category of cards, to which this card belongs, represent the oddities among the cards. They depict children playing with a tea set or the seedy side of "Le Notte."  Some of these cards might also be considered humorous, although the image alone is not sufficient for a modern observer to know. The miscellaneous category demonstrates the diversity of the cards collected and published.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0156a-vis.jpg	sc.mss.0647.p0156a-vis.xml	[Vent du Midi]	Giachetti, Ada	-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0156	Vanderbilt University Special Collections	Public Domain	This landscape postcard was sent to Enrico Caruso by his common law wife, Ada Giachetti, in 1900. "Landscape and flower" postcards show rustic country sides, leafy orchards and bouquet after bouquet of flowers. These images tend to evoke the romance of nature and the beauty of an isolated spot. Typically, these cards were sent to Caruso by female friends. The "landscape and flower" postcards represent an interesting interaction between the rustic appeal of nature and the “new” technology of the postcard.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0214-A-vis.jpg	sc.mss.0647.p0214-A-vis.xml	[Uniforms: Navy and Gold]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 214	Vanderbilt University Special Collections	Public Domain	"Military and hunting" postcards collected by Caruso display idealized masculinity and strength to the viewer. This postcard comes from a series of German soldiers with detailed styles of historical uniforms, as opposed to the action of the troops. Caruso himself served only a few months in the Italian Army and was never much of a sportsman, so these cards seem to be universally popular rather than of particular resonance with Caruso.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0238-A-vis.jpg	sc.mss.0647.p0238-A-vis.xml	[Masonic Temple]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0238	Vanderbilt University Special Collections	Public Domain	Antonio Pini-Corsi, an operatic baritone then singing with the Metropolitan Opera, sent this postcard to his tenor friend in 1900. The card shows the Masonic Temple in Chicago, with a hand drawn musical score along the bottom. This "travel and landmark" postcard shows how senders personalized these mass-produced objects. Over one billion postcards were sold annually between 1900 and 1915, the height of the postcard craze.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0379-A-vis.jpg	sc.mss.0647.p0379-A-vis.xml	[Clowns with Instruments]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0379	Vanderbilt University Special Collections	Public Domain	This humorous clown postcard was sent to Enrico Caruso by Mario. The "humor" category contains all the postcards intended to make the viewer laugh. The “jokes” of the postcards can include children posed with chamber pots, giraffes with their necks twisted together, an injured hunter and several tropes involving clowns. The humor cards offer the viewer a rare and somewhat incomprehensible glimpse into the humor of the early 20th century.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0387-A-vis.jpg	sc.mss.0647.p0387-A-vis.xml	[Bunny in Egg Basket]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0387	Vanderbilt University Special Collections	Public Domain	This Easter card was sent to Enrico Caruso from Pepino in 1902. Unlike the American tradition of sending Christmas cards, the French holiday tradition is sending New Year’s cards. Easter cards are prevalent in this group as well, often with displays of floral arrangements. Surprisingly, holiday cards are in fact quite rare among the collection, with just 13 examples in total.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0396-A-vis.jpg	sc.mss.0647.p0396-A-vis.xml	[Woman in Yellow Bonnet]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0396	Vanderbilt University Special Collections	Public Domain	The "women and fashion" section of the postcard collection speaks to images of women in popular culture. Women rode bicycles, played sports and lived actively, as other cards in this collection show. These idealized views of women sent to Caruso contrast with images of suffragettes also circulating widely.
Visualizing-Data	Enrico Caruso	sc.mss.0647.p0503-A-vis.jpg	sc.mss.0647.p0503-A-vis.xml	[Central Park with Hotel Majestic]		-	-	Picture postcards	MSS0647, Francis Robinson Collection of Music, Theatre and Dance, Postcard 0503	Vanderbilt University Special Collections	Public Domain	Travel postcards functioned in 1900 as they do today – as souvenirs of people and places we love. Caruso assiduously collected travel postcards, especially those featuring images of New York. The Hotel Majestic boasted a 30,000 square foot rustic palm garden on the roof with an electrochromatic fountain. Caruso was one of many celebrities who lived at the giant, 600-room hotel overlooking Central Park at 72nd Street after it opened in 1894.
Visualizing-Data	Flannery-O-Connor	20150417SG010.JPG	20150417SG010.xml	[Seed Rake used in Care of Flannery O'Connor's Peacocks]		-	1950-1970	Rakes			Copyright; licensed to Vanderbilt University	Living on Andalusia farm in Milledgeville, Georgia, O’Connor and her mother, Regina, had many pastoral responsibilities. O’Connor would have used a rake such as this to spread seed for her many beloved peacocks. In her 1961 essay “The King of the Birds,” O’Connor notes, “It is hard to tell the truth about this bird. The habits of any peachicken left to himself would hardly be noticeable, but multiplied by forty, they become a situation.” This rake was taken from a scrap metal pile at Andalusia.
Visualizing-Data	Flannery-O-Connor	2015417SG013.JPG	2015417SG013.xml	[Peacock Feathers from Flannery O’Connor’s Farm]		-	1950-1970	Feathers			Copyright; licensed to Vanderbilt University	Flannery O’Connor wrote in her 1961 essay “The King of the Birds,” “In short, I am the only person on the place who is willing to underwrite, with something more than tolerance, the presence of peafowl. In return, I am blessed with their rapid multiplication.” Over the course of her life, O’Connor raised myriad peacocks. She is often depicted aside them, and the peacock feather has come to stand as a symbol of her literary works.
Visualizing-Data	Flannery-O-Connor	Correspondence_of_Flannery-CR_Stephens-1986.jpg	Correspondence_of_Flannery-CR_Stephens-1986.xml	The Correspondence of Flannery O'Connor and the Brainard Cheneys	Stephens, C. Ralph (Charles Ralph), O'Connor, Flannery, Cheney, Brainard, 1900-1990, Cheney, Frances Neel, 1906-1996, University Press of Mississippi	1986	-	Books	Jesse Ely Wills Fugitive and Agrarian Collection, PS3565 .C57 Z483 1986	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Flannery O'Connor's first novel Wise Blood was published in 1952. That same year, Brainard Cheney, a southern writer living in Nashville and associated with the literary movement known as the Agrarians, wrote an appreciative review which prompted O'Connor to send a letter thanking  Cheney. Thus began a correspondence and friendship with Cheney and his wife Frances that lasted many years. The letters, housed in Vanderbilt Special Collections,  are collected in this volume.
Visualizing-Data	Flannery-O-Connor	FC-gist.jpg	FC-gist.jpg.xml	Graph Depicting Network Analysis of Correspondence of Flannery O'Connor		-	2015-03	Graphs			Copyright; licensed to Vanderbilt University	In addition to her formidable talent as a writer of fiction, O’Connor devoted much of her too-short life to writing letters; she wrote to friends and acquaintances all over the country, about an array of topics. This graph depicts a digital network graph of O’Connor’s correspondence, coded not only by date and correspondent, but also by content area. Using the graphing software Neo4j, this graph illustrates 374 letters written by and to O’Connor.
Visualizing-Data	Flannery-O-Connor	MS0004-Cheney_letter-1953-B14-F12.jpg	MS0004-Cheney_letter-B03-F18.xml	[First Letter from Flannery O’Connor to Brainard Cheney]	O'Connor, Flannery	-	1953-02-08	Letters (correspondence)	MS0004, Brainard and Frances Neel Cheney Papers, Box 14, Folder 12	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Following Brainard Cheney’s review of Wise Blood, Cheney and O’Connor began a correspondence that was to last until her death in 1964. In their first letter, O’Connor indicates her respect for Cheney’s review, and introduces herself. She responds to several of the notes in his review, and paves the way for their burgeoning professional relationship. The collection of letters between O’Connor and Cheney are housed in Special Collections at the Vanderbilt University Library.
Visualizing-Data	Flannery-O-Connor	MS0004-King_of_the_Birds01-B52-F09.jpg, MS0004-King_of_the_Birds02-B52-F09.jpg, MS0004-King_of_the_Birds03-B52-F09.jpg, MS0004-King_of_the_Birds04-B52-F09.jpg, MS0004-King_of_the_Birds05-B52-F09.jpg, MS0004-King_of_the_Birds06-B52-F09.jpg, MS0004-King_of_the_Birds07-B52-F09.jpg, MS0004-King_of_the_Birds08-B52-F09.jpg, MS0004-King_of_the_Birds09-B52-F09.jpg, MS0004-King_of_the_Birds10-B52-F09.jpg, MS0004-King_of_the_Birds11-B52-F09.jpg, MS0004-King_of_the_Birds12-B52-F09.jpg, MS0004-King_of_the_Birds13-B52-F09.jpg, MS0004-King_of_the_Birds14-B52-F09.jpg, MS0004-King_of_the_Birds15-B52-F09.jpg, MS0004-King_of_the_Birds16-B52-F09.jpg, MS0004-King_of_the_Birds17-B52-F09.jpg, MS0004-King_of_the_Birds18-B52-F09.jpg, MS0004-King_of_the_Birds19-B52-F09.jpg, MS0004-King_of_the_Birds20-B52-F09.jpg, MS0004-King_of_the_Birds21-B52-F09.jpg, MS0004-King_of_the_Birds22-B52-F09.jpg, MS0004-King_of_the_Birds23-B52-F09.jpg, MS0004-King_of_the_Birds24-B52-F09.jpg, MS0004-King_of_the_Birds25-B52-F09.jpg	MS0004-King_of_the_Birds.xml	[Manuscript of Flannery O'Connor's essay "The King of the Birds"]	O’Connor, Flannery	-	1950-1960	Essays	MS0004, Brainard Bartwell Cheney and Frances Neel Cheney Papers, Box 52, Folder 09	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Housed with the Cheney Collection in Special Collections at the Vanderbilt University Library are a number of manuscripts written by friends and colleagues of the Cheneys. Here is presented a copy of Flannery O’Connor’s essay “The King of the Birds,” published in 1961. O’Connor spent her life raising peacocks on Andalusia Farm in Milledgeville, Georgia. This essay pays tribute to the regal and, at times, difficult birds.
Visualizing-Data	Flannery-O-Connor	MS0004-OConnor_letter-B03-F18.jpg	MS0004-OConnor_letter-B03-F18.xml	[First Letter from Brainard Cheney to Flannery O'Connor]	Cheney, Brainard, 1900-1990	-	1953-22-03	Letters (correspondence)	MS0004, Brainard Bartwell Cheney and Frances Neel Cheney Papers, Box 03, Folder 18	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	This letter is in response to O’Connor’s introductory letter on February 8, 1953. Writing from his home in Smyrna, Tennessee, Cheney takes this opportunity to sympathize with O’Connor’s bad reviews; his own writing has received its share of negative reactions! Here, Cheney opens the door on another interesting facet of their relationship: Catholicism and conversion. Over the course of their correspondence, they will spend many letters discussing theology and their favorite theologians.
Visualizing-Data	Flannery-O-Connor	MS0004-Review_Wise_Blood01-1952-B37-F14.jpg, MS0004-Review_Wise_Blood02-1952-B37-F14.jpg, MS0004-Review_Wise_Blood03-1952-B37-F14.jpg, MS0004-Review_Wise_Blood04-1952-B37-F14.jpg, MS0004-Review_Wise_Blood05-1952-B37-F14.jpg, MS0004-Review_Wise_Blood06-1952-B37-F14.jpg, MS0004-Review_Wise_Blood07-1952-B37-F14.jpg	MS0004-Review_Wise_Blood01-07-1952-B37-F14.xml	Manuscript of Brainard Cheney's Review of Flannery O'Connor's Novel "Wise Blood"	Cheney, Brainard, 1900-1990	-	1952	Manuscripts (document genre)	MS0004, Brainard Bartwell Cheney and Frances Neel Cheney Papers, Box 03, Folder 18	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	As a writer and an appreciator of fellow contemporary writers, Brainard Cheney read and provided commentary on the writings of many authors of his day. The first work of Flannery O’Connor’s that Cheney read was her initial novel, Wise Blood. Cheney’s review is insightful and thought-provoking; according to O’Connor, it is one of the only positive reviews that Wise Blood received. Cheney understood O’Connor’s biting wit and complex views on religion in the American South.
Visualizing-Data	Flannery-O-Connor	MS305-Flannery_Oconnor-001.jpg, MS305-Flannery_Oconnor-002.jpg, MS305-Flannery_Oconnor-003.jpg, MS305-Flannery_Oconnor-004.jpg, MS305-Flannery_Oconnor-005.jpg	MS305-Flannery_Oconnor.xml	[Portraits of Flannery O'Connor]	Morrisey, Ralph	-	1955-07	Black-and-white photographs	MSS0305, Ralph Morrisey Collection	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	A series of portrait photographs of Flannery O'Conner was taken at the Smyrna home of Brainard and Fannie Cheney. The Cheneys affectionately called their home "Cold Chimneys" and many of Cheney's letters to Flannery were written from there. By 1955, when these portraits were taken, a friendship had developed between O'Connor and the Cheneys that would endure until her death in 1964. She visited them several times and in 1959 on a visit to the Cheney's she read her short story "A Good Man is Hard to Find" at Vanderbilt University.
